1jas	9606
1jd9	228
1iw8	563
1itq	9606
1itp	5322
1jd7	228
1jal	727
1jd3	562
1iw2	9606
1jaj	10498
1iw1	1717
1jd1	4932
1iw0	1717
1jd0	9606
1ith	6431
1isz	1921
1itf	9606
1isy	1921
1isx	1921
1jad	9103
1isw	1921
1itc	1396
1isv	1921
1isu	1066
1jab	8199
1iss	10116
1iv9	3457
1isr	10116
1isq	2261
1iv8	2285
1iv7	3457
1jc7	9031
1isp	1423
1jc5	1752
1iv5	9606
1ism	9606
1jc4	1752
1iv4	274
1iv3	274
1isk	285
1iv2	274
1jc2	9031
1isj	9606
1iv1	274
1jc1	6100
1jc0	6100
1ish	9606
1irz	3702
1isg	9606
1l9z	271
1isf	9606
1l9y	464
1ise	562
1l9x	9606
1irw	4932
1irv	4932
1isc	562
1isb	562
1l9u	271
1isa	562
1irs	9606
1irs	9606
1iu9	70601
1irq	1314
1iu8	53953
1iu7	1665
1jb7	200597
1jb7	200597
1iu6	2261
1l9n	9606
1iu5	2261
1jb5	10116
1l9m	9606
1irm	10116
1iu4	35621
1jb4	10116
1l9l	9606
1irl	9606
1jb3	9031
1iu3	562
1iu2	10116
1jb2	10116
1jb1	1582
1iu0	10116
1iri	9606
1irh	9606
1iqz	1427
1l9g	2336
1l8z	9606
1iqy	1665
1l8y	9606
1iqx	1665
1l8x	4932
1ire	1848
1ire	1848
1l9e	69000
1l8w	139
1l9d	69000
1l9c	69000
1irc	9755
1iqv	53953
1l9a	2190
1iqt	9606
1l8t	1351
1iqs	145262
1l8r	9606
1it9	10090,9606
1it9	10090,9606
1ja9	148305
1l8q	63363
1ja7	9031
1l8o	9606
1iqo	145260
1ja6	9031
1l8n	1422
1it5	1935
1it4	1935
1ja4	9031
1l8l	9606
1ja3	10090
1ja2	9031
1l8i	562
1it0	1921
1l8h	562
1l7z	9606
1l7y	6239
1l7v	562
1l7v	562
1l8b	10090
1l7t	10090
1l7t	10090
1l8a	562
1iqa	10090
1ips	162425
1l7r	51612
1is9	1515
1l7q	51612
1ipp	5791
1l7p	2190
1l7o	2190
1is6	7943
1is5	7943
1l7n	2190
1is4	7943
1l7m	2190
1is3	7943
1l7k	1358
1ipk	3847
1is1	670
1l7j	1358
1ipi	2261
1l7i	9606
1l7i	9606
1ipg	4932
1l6z	10090
1l6y	562
1ipf	4076
1ipe	4076
1l6x	9606
1l6w	562
1ipc	9606
1l6v	9913
1l7b	274
1ipb	9606
1l6u	9913
1l6t	562
1l7a	1423
1ipa	274
1iot	9031
1l6s	562
1ios	9031
1l6r	2303
1ir9	9031
1ior	9031
1ioq	9031
1ir8	9031
1ir7	9031
1l6p	562
1l97	10665
1ir6	274
1l96	10665
1l6o	8355
1ion	70601
1l6n	11676
1iom	300852
1l6m	9606
1ioj	9606
1l6j	9606
1ir0	1427
1ioi	2261
1inz	9606
1l5z	382
1iof	2261
1l5y	382
1l6e	10090
1l5x	13773
1ioc	9606
1inu	9606
1l5u	1422
1inp	9913
1l5p	5722
1ino	562
1iq5	8355
1inn	1299
1iq4	1422
1l83	10665
1inl	2336
1iq3	9606
1inj	83333
1iq1	10090
1l5j	562
1ini	83333
1iq0	274
1l5g	9606
1l5g	9606
1l4y	1773
1l5e	45916
1l5d	9913
1inc	9825
1imv	9606
1l5c	9913
5xin	1866
1l4u	1773
5xim	1866
1imu	727
1l5a	666
1l4s	562
1ip9	4932
1l79	10665
1ip7	9606
1l77	10665
1ip6	9606
1imo	9606
1l75	10665
1ip5	9606
1ip4	9606
1l74	10665
1ip3	9606
1iml	10117
1l73	10665
1ip2	9606
1imj	9606
1ip1	9606
5xia	1669
1ilz	562
1l3y	9606
1ily	274
1l3w	8355
1ilw	53953
1l3v	1422
1ilv	2336
1l3u	1422
1ilu	287
1l3t	1422
1l4a	6621
1l4a	6621
1l4a	6621
1l4a	6621
1l4a	6621
1l3s	1422
1ils	287
1io9	2287
1ilq	9606
1ilq	9606
1io8	2287
1io7	2287
1l3p	15957
1ilp	9606
1l3o	891
1io6	9606
1ilo	187420
1l66	10665
1l65	10665
1l63	10665
1l3l	358
1io2	69014
1l62	10665
1l3j	1423
1l61	10665
1io1	602
1l60	10665
1io0	9031
1l3i	145262
1l3g	4932
1ilf	10090
1l3e	9606
1l3e	9606
1ile	300852
1ild	562
1l2w	633
1l2w	633
1l3c	145262
1l3b	145262
1l2t	2190
1l3a	4113
1l2s	562
1l59	10665
1l58	10665
1in8	2336
1ikq	287
1in7	2336
1l57	10665
1ikp	287
1l2p	562
1l56	10665
1iko	10090
1in6	2336
1l55	10665
1in5	2336
1l2n	4932
1ikm	9606
1in4	2336
1ikl	9606
1l2l	53953
1ikj	13249
1in1	9606
1in0	727
1l1z	1422
1ijy	10090
1l1y	1515
1l2f	2336
1l2e	9606
1ike	13249
1ijx	10090
1l2d	1422
1l2c	1422
1l2b	1422
1l1t	1422
1l2a	1515
1ijt	9606
1ijs	10788
1ijs	10788
1ijs	10788
1l1s	145262
1l1r	5741
1im9	9606
1im9	9606
1im9	9606
1ijq	9606
1l1q	5741
1im8	71421
1ijp	562
1l1p	562
1im6	562
1l1o	9606
1l1o	9606
1l1o	9606
1im5	53953
1l1m	562
1im4	2287
1l43	10665
1im3	9606
1im3	9606
1im3	10359
1im2	727
1ijk	9606
1l1k	1390
1l1j	2336
1l41	10665
1im1	35631
1l40	10665
1im0	562
1iji	562
1l1i	7067
1ijh	1931
1ijg	10756
1l0y	10090
1l0y	1314
1ijf	4932
1l1f	9606
1l1e	1773
1l0x	10090
1l0x	1314
1ije	4932
1l0w	274
1l1d	485
1l0v	562
1l0v	562
1l0v	562
1l0v	562
1l1c	1423
1ijb	9606
1ija	1280
1l0s	7141
1iir	31958
1il9	3988
1il8	9606
1l0q	213585
1iip	9913
1iio	187420
1l0o	1422
1l0o	1422
1il5	3988
1iin	28901
1l34	10665
1iim	28901
1il4	3988
1il3	3988
1l33	10665
1l0k	10665
1il2	562
1l0j	10665
1l0i	562
1il0	9606
1l0h	562
1ihz	1280
1l0g	562
1l0f	562
1l0e	562
1l0d	562
1ihw	11676
1iid	4932
1l0c	9940
1ihv	11676
1iic	4932
1ihu	562
1iib	83333
1ihs	9606
1ihs	9606
1ihr	562
1ik9	9606
1ik9	9606
1iho	562
1ik6	13773
1ihn	145262
1l24	10665
1l23	10665
1l22	10665
1ihk	9606
1l21	10665
1ihg	9913
1hzy	293
1igw	562
1ihd	562
1igv	9913
1hzv	287
1igu	562
1ihb	9606
1hzu	287
1hzt	562
1igs	2287
1ij9	9606
1igq	562
1igp	562
1hzp	1773
1l16	10665
1ij6	5791
1ij5	5791
1ign	4932
1igm	9606
1igm	9606
6ebx	8631
1hzm	9606
1hzj	9606
1igj	10090
1igj	10090
1l11	10665
1igi	10090
1igi	10090
1l10	10665
1hzh	9606
1hzh	9606
1hzg	562
1igf	10090
1igf	10090
1hzf	9606
1ify	9606
1ifx	1423
1hze	562
1hzd	9606
1hyw	10710
1igd	1324
1hzc	1394
1ifv	3873
1igc	10090
1igc	10090
1igc	1324
1hyu	602
1hzb	1394
1ifu	3988
1hza	1394
1ift	3988
1ifs	3988
1ii9	562
1hyq	2234
1ifq	10090
1hyp	3847
1ii7	2261
1l07	10665
1ii6	9606
1hyo	10090
1l06	10665
1ifn	10871
1hyn	9606
1ifm	10871
1l03	10665
1hyl	7389
1ii3	1280
1ifl	10867
1ifk	10868
1ifj	10864
1hyj	9606
1ii0	562
1hyi	9606
1ifi	10864
1ifh	10090
1ifh	10090
1hyh	1583
1hxz	1895
1ifg	562
1iez	83333
1hyf	5062
1hxy	9606
1hxy	9606
1hxy	1280
1hxx	562
1ifd	10864
1ifc	10116
1hxv	2097
1hyb	145262
1hxu	562
1ifb	10117
1ifa	10090
1hxt	562
1hxr	10116
1hxq	562
1ih8	1423
1ih7	12353
1hxm	9606
1hxm	9606
1iem	562
1iel	562
1hxl	1895
1hxk	7227
1hxj	4577
1ih0	9606
1hxi	5691
1hxh	285
1ieh	9844
1hxg	4097
1idz	10090
1idy	10090
1hxd	562
1hww	7227
1hxc	4097
1idt	562
1hwt	4932
1iea	10090
1iea	10090
1hxa	4097
1ids	1773
1ig9	12353
1hz9	1394
1idr	1773
1hz8	9606
1ig7	10090
1idp	148305
1ig6	9606
1hz6	334413
1ig5	9913
1hz5	334413
1hz4	562
1ig4	9606
1ig3	10090
1hwl	9606
1hwk	9606
1hz1	5061
1hwj	9606
1ig0	4932
1hwi	9606
1idf	562
1icy	9823
1hvx	1422
1icx	3873
1ide	562
1idd	562
1icw	9606
1idc	562
1icv	562
1icu	562
1ics	4081
1if9	9606
1icr	562
1hy9	9606
1hy8	1423
1if8	9606
1icq	4081
1icp	4081
1if7	9606
1if6	9606
1icn	10116
1hy5	632
1if5	9606
1if4	9606
1icm	10116
1hy3	9606
1hy2	1895
1hy1	8839
1if1	10090
1ici	2234
1if0	37554
1hy0	8839
1ich	9606
1huy	6100
1hux	905
1ibx	9606
1ibx	1306,9606
1ibw	1593
1ibw	1593
1ibv	1593
1ibv	1593
1hvc	11676
1icc	10116
1ibu	1593
1ibu	1593
1ibt	1593
1ibt	1593
1ica	34676
1hva	9606
1ibs	1423
1hus	1422
1hx9	4097
1hx8	7227
1hx7	562
1hx6	10658
1hx5	1773
1hul	9606
1ie3	562
1hx3	562
1ie0	1423
1ibi	93934
1huh	9606
1ibh	658
1iaz	6106
1ibg	10090
1hug	9606
1huf	632
1ibf	658
1iay	4081
1hty	7227
1iax	4081
1htw	727
1ibd	658
1iaw	68170
1huc	9606
1huc	9606
1iav	1467
1ibb	658
1iau	9606
1htt	562
1iba	562
1iat	9606
1hua	40041
1hw9	9606
1id8	1553
1htq	1773
1hw8	9606
1htp	3888
1hw7	562
1iap	9606
1hto	1773
1htn	9606
1hw5	562
1iam	9606
1id3	9606
1id3	4932
1id3	4932
1id3	4932
1id3	4932
1ial	10090
1hw3	9606
1htl	562
1htl	562
1htl	562
1hw2	562
1id2	34007
1id1	562
1hw1	562
1id0	562
1iag	8729
1hsz	9606
1hsy	9796
1iae	6715
1iad	6715
1iac	6715
1htb	9606
1iab	6715
1hta	2180
1hst	9031
1iaa	6715
1hsq	9606
1hv8	2190
1ic7	10090
1ic7	10090
1hv6	28214
1hso	9606
1ic5	10090
1ic5	10090
1hsn	10029
1ic4	10090
1ic4	10090
1hsm	10029
1hsl	562
1hv2	4932
1ic2	9031
1ic1	9606
1hv1	1397
1hv0	1397
1k9z	4932
1k9y	4932
1k9v	2336
1k9u	15957
1hru	562
1hsa	9606
1hsa	9606
1ib8	1313
1hrq	1049
1hrp	9606
1k9o	7130
1k9o	10116
1ib6	562
1ib5	658
1hrm	9796
1hu3	9606
1k9j	9606
1hu0	9606
1k9i	9606
1k8z	602
1k8z	602
1k9f	1422
1hrf	9606
1k8y	602
1k8y	602
1hqy	469008
1hqy	469008
1hqx	10116
1hre	9606
1k9e	1422
1k8x	602
1k8x	99287
1k9d	1422
1k8w	562
1k9c	10116
1hrc	9796
1hqv	10090
1hrb	6442
1hra	9606
1k8t	1392
1hqt	9823
1ht9	9913
1k8q	9615
1hqq	1895
1ia7	1521
1ht6	4513
1k8o	9606
1hqo	4932
1ia6	1521
1hqn	10658
1ia4	5476
1k8m	9606
1ia3	5476
1ht2	469008
1ht2	469008
1ia2	5476
1hqk	63363
1ia1	5476
1ht1	469008
1ht1	469008
1ht0	9606
1k8h	63363
1hqh	10116
1k8g	200597
1hqg	10116
1k7y	562
1k8f	9606
1hpy	9606
1hqf	10116
1k7x	602
1k7x	602
1hpw	287
1k7w	8839
1hqc	274
1hpu	562
1k8b	2190
1hpt	9606
1k7s	562
1k7q	556
1hs7	4932
1hs6	9606
1hpl	9796
1k7k	562
1k7j	562
1k7i	556
1hpi	1054
1hph	9606
1k6z	632
1hpg	1911
1hoz	5699
1k7g	556
1k7f	602
1k7f	602
1k6x	162425
1k7e	602
1k7e	602
1k6w	562
1k7c	5053
1hpc	3888
1k7b	9091
1hpb	602
1k7a	10090
1k6s	287
1k99	9606
1hr9	4932
1hr9	4932
1k6r	287
1hr8	4932
1hr8	4932
1k6q	10090
1k6q	10090
1k98	562
1k97	562
1hr7	4932
1hr7	4932
1k6o	9606
1k6o	9606
1hr6	4932
1hr6	4932
1k95	9606
1k6n	1063
1k6n	1063
1k6n	1063
1k94	9606
1k6m	9606
1k93	1392
1k93	9606
1hr3	6443
1k6l	1063
1k6l	1063
1k6l	1063
1k6k	562
1k92	562
1k91	10116
1k6j	162425
1k90	1392
1k90	9606
1k6i	162425
1k6e	13689
1hoe	1932
1k5w	10116
1k6d	562
1hnu	4932
1hns	562
1k89	1512
1hnr	562
1hq8	10090
1k5p	13689
1k87	562
1k5o	9823
1hno	4932
1hq6	1593
1hq6	1593
1hq5	10116
1k85	1397
1hnn	9606
1k5n	9606
1k5n	9606
1hnl	9606
1k82	562
1hnk	562
1hq2	562
1hq1	562
1k5j	8355
1hnj	562
1k81	2190
1hq0	562
1k5h	83333
1hnh	562
1hng	10117
1k4z	4932
1hmy	726
1k4y	9986
1hnd	562
1k4w	10116
1hnc	9606
1k4v	9913
1k5b	9606
1hnb	9606
1hna	9606
1k5a	9606
1k4t	9606
1k4s	9606
1k79	10090
1hp8	9606
1k4q	9606
1k77	562
1k4p	148305
1hmo	6436
1k76	6239
1k4o	148305
1k75	562
1hp5	1922
1k4n	562
1hp4	1922
1k4m	562
1hml	9606
1k4l	148305
1k4k	562
1hp2	6887
1hmk	9925
1k72	1521
1hp1	562
1k4j	66271
1hmj	2190
1k4i	148305
1hp0	5699
1k70	562
1hlz	9606
1k4f	287
1hmf	10116
1k3y	9606
1hly	244936
1k3x	562
1k4e	287
1hme	10116
1k4d	1916
1k3w	562
1hmd	6436
1hlv	9606
1hmc	9606
1k3v	10796
1k4c	1916
1k3u	602
1k3u	602
1hlt	9606
1hlt	9606
1hlt	9606
1hma	7227
1k3s	28901
1k3r	145262
1ho8	4932
1k68	1188
1hlp	2238
1hlo	9606
1k3o	9606
1k66	1188
1ho5	562
1hlm	7698
1ho4	562
1k63	13689
1k3l	9606
1ho3	562
1k3k	37296
1hlk	817
1k62	9606
1ho1	562
1k3j	4932
1k3i	29916
1k3h	1474
1k3g	1474
1hlg	9606
1k2y	287
1hky	5802
1k3f	562
1k2x	562
1k2x	562
1hkx	10090
1k3e	562
1hle	9796
1hle	9796
1hkw	83332
1k2w	1063
1hld	9796
1hlc	9606
1k2v	562
1hkv	83332
1k3b	9606
1k3b	9606
1k3b	9606
1hlb	7698
1hkt	7227
1hla	9606
1hla	9606
1hks	7227
1hn9	562
1k59	9606
1k58	9606
1hkq	29438
1k57	287
1k57	287
1k2o	303
1k56	287
1k56	287
1hn6	5833
1k55	287
1k55	287
1k54	287
1k54	287
1k53	334413
1k52	334413
1k51	334413
1k50	334413
1k2h	10116
1hkh	33882
1hjz	2234
1hkg	4932
1k2f	10090
1k1y	2265
1k2e	13773
1k1x	2265
1k1w	2265
1hkc	9606
1k1v	10090
1hkb	9606
1hju	78579
1hka	562
1k2a	9606
1k1s	2287
1hjs	78579
1hjr	562
1k49	148305
1hjq	34413
1k1q	2287
1hjp	562
1hm7	74577
1k47	171101
1hm6	9823
1k46	633
1k45	29549
1hjn	9606
1hjm	9606
1k44	1773
1hm4	74577
1hjl	562
1hjk	562
1k42	29549
1hjj	562
1k41	303
1hji	10710
1k0z	585
1hjg	1901
1hiz	1422
1k1g	9606
1k1f	9606
1hjf	1901
1k0x	9606
1k1e	71421
1hix	181109
1hjd	9606
1k1d	1422
1k0w	562
1hjc	10090
1k0v	1423
1k1c	1423
1k1b	9606
1k1a	9606
1k0s	2336
1k0r	1773
1hl9	243274
1k39	4932
1hl8	243274
1k38	602
1k37	9606
1hip	1049
1hl7	33882
1hl6	7227
1hl6	7227
1k36	9606
1hin	10090
1hin	10090
1k35	287
1him	10090
1him	10090
1k0l	287
1k0k	4932
1hl2	562
1k32	2303
1k0j	287
1k30	3662
1k0i	287
1k0h	10710
1k0g	562
1hig	9606
1k0f	160
1k0e	562
1k0d	4932
1hic	6421
1k0c	4932
1k0b	4932
1hia	9823
1hia	9823
1hia	6421
1hht	10879
1k0a	4932
1hhs	10879
1k28	10665
1k28	10665
1hk8	10665
1k27	9606
1hk7	4932
1hk6	10090
1k26	13773
1hho	9606
1hho	9606
1hhn	10116
1k25	1313
1hk5	9606
1hk4	9606
1hk3	9606
1k23	1423
1hhl	8996
1hk2	9606
1hk1	9606
1k20	1302
1hgy	51453
1hgx	5724
1hgw	51453
1gzu	9606
1hgt	9606
1hgt	9606
1hgt	6421
1k19	55057
1hj7	9606
1hj1	10116
1gzi	8199
1hfz	9913
1gyz	224324
1gzg	287
1gzf	1491
1gyy	562
1gze	1491
1gyx	83333
1hgc	9606
1hgc	9606
1hfu	5346
1hgb	9606
1hgb	9606
1hga	9606
1hga	9606
1gyt	83333
1hfs	9606
1gyr	5482
1hfr	9606
1hi9	1423
1hfq	9606
1hi8	10879
1hfp	9606
1k07	464
1hi5	9606
1gyn	562
1hi4	9606
1hi3	9606
1k03	4932
1hi2	9606
1k02	4932
1gyj	83333
1hi1	10879
1hfi	9606
1hi0	10879
1hfh	9606
1gyh	155077
1hey	562
1gye	155077
1hew	9031
1gyd	155077
1hev	3981
1gyb	4932
1hfb	4932
1her	9031
1gxq	562
1heq	9031
1hep	9031
1gxp	562
1gxo	155077
1heo	9031
1gxn	155077
1hen	9031
1gxm	155077
1hem	9031
1hel	9031
1gxl	2336
1hek	11665
1gxk	2336
1hh2	2336
1gxj	2336
1hej	1708
1hh1	2287
1gxh	562
1heh	1708
1gxg	562
1hdz	9606
1gxf	5693
1hdy	9606
1gwx	9606
1hdx	9606
1gxe	9606
1gww	9913
1hed	9606
1gxd	9606
1gxd	9606
1gwv	9913
1hec	9606
1heb	9606
1hea	9606
1hds	9874
1hds	9874
1hdr	9606
1hg7	8199
1hdp	9606
1gz5	316407
1hdn	562
1gwn	10090
1hg4	7227
1hg3	2262
1gwl	99929
1hdl	9606
1gwk	99929
1hdj	9606
1gwj	303
1gz1	34413
1gz0	562
1gwi	100226
1hdh	287
1hdg	2336
1gvy	155077
1hdf	5791
1hde	280
1hdd	7227
6cro	10710
1hcv	9844
1hdc	1905
1gwc	37682
1hdb	9606
1hdb	9606
1hda	9913
1hda	9913
1gvs	550
1gvr	550
1gvq	550
1gvp	562
1gy7	4932
1hco	9606
1hco	9606
1gy6	10116
1gvo	550
1hf6	76935
1gy5	9606
1hcn	9606
1gvl	9606
1gy2	920
1gy1	920
1hcj	6100
1gvi	275
1hcg	9606
1hcg	9606
1guy	1108
1hby	9606
1hbx	9606
1hbx	9606
1guw	10090
1hcc	9606
1hcb	9606
1hbt	9606
1hbt	9606
1hca	9606
1gut	1501
1hbs	9606
1hbs	9606
1gus	1501
1gur	4068
1hbq	9913
1guq	562
1gup	562
1hbp	9913
1guo	1501
1gun	1501
1gx4	9913
1gum	9606
1gx3	1772
1gul	9606
1hbk	5833
1guk	10090
1gx1	511693
1gx0	9913
1hbi	6561
1gui	2336
1hbh	40690
1hbh	40690
1guh	9606
1hbg	6350
1gtz	1902
1gug	1501
1guf	5482
1gue	2257
6cpp	303
1gtv	1773
1hbb	9606
1hbb	9606
1gtu	9606
1gtt	562
1hba	9606
1hba	9606
1gtr	562
1gw8	10658
1gtq	10117
1hd7	9606
1gtp	562
1gto	562
1gw6	9606
1han	266265
1gtn	1422
1hd3	9031
1gtl	198803
1hd2	9606
1gtk	562
1gw1	155077
1hd1	9606
6cpa	9913
1hd0	9606
1hah	9606
1hah	9606
1hah	6421
1hag	9606
1hag	6421
1gsz	405212
1gtf	1422
1haf	9606
1gsx	1053
1hae	9606
1gsw	1053
1gtd	187420
1gsv	1053
1gsu	9031
1gtb	6182
1gta	6182
1gss	9606
1hc8	1422
1hc8	562
1gsq	6634
1gv7	9606, 9913
1gsp	5062
1gsn	9606
1gsm	9606
1gv4	10090
1gv3	103690
1hc1	6735
1gsj	562
1gv1	1098
1gsi	1773
1gv0	1097
1gsh	37762
1grz	5911
1j9y	155077
1gsf	9606
1gse	9606
1grx	562
1grw	6239
1gsd	9606
1j9w	9606
1gsc	10116
1gsb	10116
1gru	562
1gru	562
1gsa	37762
1grt	9606
1j9r	511
1gu9	83332
1hb9	10658
1j9q	511
1hb7	10658
1gu7	5482
1j9o	9606
1hb5	10658
1hb4	162425
1j9l	2336
1grl	562
1gu3	1708
1hb3	162425
1j9k	2336
1hb2	162425
1gu2	2327
1gu1	1902
1j9j	2336
1grj	562
1hb1	162425
1j9i	10710
1gu0	1902
1gri	9606
1j9g	881
1gqz	71421
1grg	9606
1j8y	2283
1grf	9606
1j9e	881
1gre	9606
1grc	562
1j9c	9606
1j9c	9606
1j9c	9606
1gqv	9606
1j8u	9606
1grb	9606
6cp4	303
1gqt	83333
1gra	9606
1j8t	9606
1gt9	1423
1j8q	881
1gqp	4932
1gt7	562
1gqo	1423
1ha5	1314
1ha4	9606
1j8m	2283
1gql	155077
1ha3	300852
1gqk	155077
1ha2	9606
1j8k	9606
1gqj	155077
1j8i	9606
1gqi	155077
1gqh	34381
1gqg	34381
1gpz	9606
1j7y	9606
1j7y	9606
1gqe	83333
1j7x	8355
1gpx	303
1gpw	2336
1gpw	2336
1j8d	71421
1j7w	9606
1j7w	9606
1gqc	562
1j8c	9606
1j8b	71421
1gqb	9606
1j7u	1351
1gpt	4513
1gps	4571
1j7s	9606
1j7s	9606
1gpr	1423
1j7r	7740
1gs9	9606
1gpq	83333
1j7q	7740
1gs8	85698
1j7p	9606
1gpp	4932
1gpo	10090
1gpo	32630
1j7o	9606
1gs5	562
1j7m	9606
1gs4	9606
1gs3	303
1j7l	1351
1j7k	2336
1j7i	1351
1j7h	727
1gph	1423
1j7g	71421
1goz	1280
1j6y	3702
1gpf	615
1j6x	210
1gpd	6706
1j7d	9606
1j7d	9606
1j6w	727
1j6v	1299
1j7c	103690
1gpc	10665
1j7b	103690
1gou	1400
1gpa	9986
1j6t	562
1j6t	562
1j7a	103690
1j6r	2336
1j99	9606
1j98	1423
1j6q	24
1gr7	287
1j97	2190
1j6p	2336
1j6o	2336
1j95	1916
1gon	1931
1gr5	562
1gr3	9606
1j93	4097
1gr2	10116
1goj	5141
1gr0	1773
1j90	7227
1gog	5132
1gny	155077
1j5y	2336
1gnx	1931
1j5w	2336
1gnw	3702
1gnv	1390
1goc	562
1gnu	9606
1gob	562
1j5u	2336
1goa	562
1j5t	2336
1j5s	2336
1gns	1390
1j89	9606
1gq9	562
1j88	9606
1j87	9606
1j5p	2336
1gq7	1901
1j86	9606
1gq6	1901
1j5n	4932
1j85	71421
1gq4	9606
1j84	1493
1gq3	83333
1j83	1493
1j5k	9606
1gq1	82367
1j5j	34648
1gnj	9606
1j5i	1897
1gni	9606
1j5h	1897
1j4z	562
1gne	32630
1gmx	469008
1j4x	9606
1gnd	9913
1j4w	9606
1j5d	1148
1gmw	28451
1gmw	28451
1gnc	9606
1j5c	1148
1gmv	28451
1j4v	45916
1gmu	28451
1gnb	9606
1gna	9606
1j4r	9606
1j79	562
1gmr	1894
1gp9	9606
1gp8	10754
1gmq	1894
1gmp	1894
1gmo	9606
1gp6	3702
1j4o	4932
1gmn	9606
1j75	10090
6chy	83333
1j74	9606
1gmm	1515
1gp3	9606
1gml	10090
1j72	9606
1j4j	322
1gp1	9913
1j70	4932
1j4i	9606
1gp0	9606
1j4h	9606
1j4g	3677
1gmg	562
1j4e	9986
1j3w	300852
1glv	562
1j3u	96471
1j4b	10090
1j4a	1585
1j3t	9606
1j3s	9606
1j3r	2265
1go8	556
1glq	10090
1j3q	2265
1go7	556
1glp	10090
1j3p	2265
1glo	9606
1go5	9606
1j3m	274
1glm	105351
1gll	562
1j3l	274
1j3k	5833
1j3k	5833
1go1	2264
1glj	562
1j3j	5833
1j3j	5833
1go0	2264
6cgt	1397
1j3i	5833
1j3i	5833
1gli	9606
1gli	9606
1glh	32630
1glg	562
1gkz	10116
1j2y	210
1glf	562
1gky	4932
1j3f	9755
1j3e	562
1gkx	10116
1j2w	274
1j2v	70601
1j2u	303
1gku	224325
1j3a	53953
1j2t	303
1j59	562
1j2r	562
1j58	1423
1gkq	275
1j57	103690
1gkp	275
1gn6	1773
1j2o	10090
1gkn	9606
1j2n	9823
1j55	9606
1gkm	303
1j54	562
1j2m	9823
1gn4	1773
1gn3	1773
1j53	562
1gkl	1515
1gn2	1773
1gkk	1515
1j52	9755
1j51	303
1gn1	10090
1j2j	10090
1j2j	9606
1gkj	303
1gki	562
1gn0	469008
1gkh	562
1gkg	9606
1j1z	274
1j2g	36824
1j2f	9606
1gkf	562
1gkf	562
1j1y	300852
1j1x	10090
1j1x	10090
1gjx	487
1j2e	9606
1gkd	9606
1gjw	243274
1j1v	562
1gjv	10116
1gju	243274
1j1u	2190
1j2a	562
1gjt	1320
1gjs	1306
1gm9	562
1gm9	562
1j49	1585
1gm8	562
1gm8	562
1gm7	562
1gm7	562
1j47	9606
1j1p	10090
1j1p	10090
1gjp	4932
1j1o	10090
1j1o	10090
1j46	9606
1j1n	90322
1gm5	2336
1j1m	3988
1gjm	303
1j1l	9606
1j42	9606
1j1j	9606
1gm1	10090
1gjj	9606
1gm0	7091
1j1i	29580
1j1h	274
1gjh	9606
1j1e	9606
1j1e	9606
1j1e	9606
1gjd	9606
1gjd	9606
1j1d	9606
1j1d	9606
1j1d	9606
1j0w	9606
1gjc	9606
1gjc	9606
1giu	3677
1gjb	9606
1gjb	9606
1gja	9606
1gja	9606
6cel	51453
1j0t	27405
1gis	3677
1j0r	1423
1gl9	224325
1j38	7227
1gl8	3562
1j0p	881
1gl7	562
1j37	7227
1j36	7227
1gl6	562
1j0o	881
1j0n	84635
1gl4	10090
1gl4	10090
1j0m	84635
1j0k	1422
1gl2	10116
1gl2	10090
1gl2	10090
1gl2	10116
1j32	32060
1j31	70601
1j0j	1422
1gig	10090
1gig	10090
1j0g	10090
1j0f	10090
1gif	9606
1j0d	4906
1j0c	4906
1gib	6491
1ghu	9606
1j0b	70601
1ght	562
1j0a	70601
1ghs	4513
1ghr	4513
1gk9	562
1gk9	562
1j27	300852
1ghp	1280
1j26	10090
1j25	186497
1ghm	1280
1j24	186497
1gk3	303
1j23	186497
1ghl	9054
1j22	186497
1gk2	303
1ghk	354
1ghj	354
1j21	274
1gk1	306
1gk1	306
1j20	274
1ghi	1280
1gk0	306
1gk0	306
1ghh	562
1ggz	9606
1ggy	9606
1fzy	4932
1ghe	322
6ccp	4932
1ggx	86600
1ghd	81841
1ghd	81841
1fzw	287
1ghc	9031
1ggv	303
1ggu	9606
1fzu	5062
1fzt	4896
1ggt	9606
1gj9	9606
1gj9	9606
1fzr	10760
1gj8	9606
1gj8	9606
1j18	1396
1ggq	224326
1j17	10116
1gj7	9606
1gj7	9606
1fzp	1280
1ggo	1512
1j16	10116
1j15	10116
1j14	10116
1ggl	9606
1ggk	562
1ggj	562
1ggi	10090
1ggh	562
1ggg	562
1ggf	562
1gfw	9606
1gfw	9606
1fzd	9606
1fyv	9606
1gfv	9606
1ggc	10090
1ggc	10090
1gfu	9606
1ggb	10090
1ggb	10090
1gft	9606
1fys	5062
1gfs	83333
1gi9	9606
1gi9	9606
1j09	274
1gfr	9606
1gi8	9606
1gi8	9606
1j08	53953
1gfq	562
1gfp	562
1gi7	9606
1gi7	9606
1gfo	562
1gfn	562
1j05	10090
1j05	10090
1gfm	562
1fym	28985
1gfl	6100
1fyl	28985
1j03	3702
1fyk	28985
1gfk	9606
1j01	1708
1gfj	9606
1fyj	9606
1j00	562
1gfh	9606
1gfg	9606
1fxz	3847
1gez	9606
1gey	562
1fxy	9606
1fyf	562
1gff	10843
1gff	10843
1fxx	562
1gex	562
1gfe	9606
